59|756|-3|888203658
374|466|5|880394929
244|959|3|880607684
385|486|-3|879442189
425|448|-3|878738887
200|419|3|884129232
18|663|3|880129454
59|64|5|888204309
288|346|5|886372155
177|23|5|880130758
7|99|5|891352557
145|688|3|875269822
401|154|-5|891033184
189|89|5|893265624
367|234|3|876690098
119|755|-5|886176678
279|156|3|875306580
324|322|3|880575163
450|39|3|882376282
246|831|-5|884924025
79|1022|5|891271792
174|723|5|886514448
255|322|-3|883215723
109|67|5|880580719
199|508|3|883782899
209|333|-3|883589568
314|1473|3|877891089
190|539|-3|891033370
151|209|3|879524443
109|173|5|880572786
92|500|3|883433734
435|343|5|884130744
263|496|5|891298218
90|609|5|891384357
457|500|5|882553112
234|1064|3|892333683
329|282|1|891656300
145|732|3|875272833
4|271|3|892001690
90|151|-3|891385190
194|939|1|879550615
264|240|3|886124352
231|289|3|888605273
316|507|1|880853704
416|1012|3|876697205
83|597|-3|891182270
378|959|1|880046408
94|7|3|885873089
298|511|3|884127690
92|56|5|875653271
170|288|1|884706012
435|434|-3|884131542
346|571|1|875264262
189|198|3|893265657
311|584|1|884365485
276|734|-5|877935262
222|318|5|878181934
417|250|3|879646463
335|333|3|891566952
459|596|1|879562939
95|190|3|888954513
13|757|1|882398934
117|179|5|881012776
409|173|1|881108246
245|21|1|888513502
247|269|3|893097024
437|727|1|881001576
230|141|3|880485489
213|199|5|878956000
116|872|1|876452228
407|179|1|875046427
299|606|3|889501393
13|234|5|882140252
331|475|1|877196173
460|327|3|882912418
18|404|3|880132055
431|879|1|877844489
346|147|3|874950172
393|470|3|889554730
95|597|1|879194663
59|670|3|888206485
389|510|1|880165367
161|309|-3|891170018
435|410|5|884133733
416|213|5|893213443
313|662|1|891031576
22|665|-5|878888145
276|325|1|874786419
405|423|5|885545306
70|175|1|884150422
321|45|3|879439763
363|44|1|891496927
210|926|-3|887730909
459|194|1|879566291
48|647|3|879434819
251|1012|3|886272175
385|1097|5|879440158
224|366|1|888104457
90|515|5|891385165
335|258|-5|891566808
327|1019|1|887746665
268|1476|-3|876513897
125|474|1|892836422
398|663|-3|875735255
194|100|3|879539305
64|300|1|879365314
297|53|1|875239942
450|778|1|887834953
417|77|1|879649304
1|38|1|878543075
199|1|-5|883782854
249|250|3|879571678
308|213|3|887739382
316|191|5|880854539
303|2|1|879467191
347|273|5|881652456
15|926|-5|879456424
134|316|3|891732418
269|1017|5|892567767
124|98|3|890287822
379|179|5|880525132
399|969|1|882346728
139|1176|3|879538080
457|243|-3|882393104
222|233|-3|881060205
316|276|-3|880853849
96|185|5|884403866
334|945|3|891545973
137|121|5|881432881
334|531|5|891545949
339|56|5|891032221
1|9|5|878543541
215|23|1|891436048
405|1110|-5|885547644
336|41|1|877757477
454|479|3|881959991
159|918|3|893255798
451|360|1|879012858
7|565|3|892132019
405|463|-5|885548836
144|173|5|888105902
269|502|1|891449842
255|245|-5|883215723
346|132|3|875261235
387|184|1|886481634
194|1045|-3|879524644
399|93|1|882512192
50|288|3|877052008
238|125|1|883576230
322|150|3|887314027
354|792|3|891217340
385|455|3|879440701
405|227|-5|885548049
207|1333|1|877995615
312|512|1|891698951
90|216|5|891383626
59|1005|5|888206363
250|50|5|878089393
249|298|3|879571715
214|527|3|891544089
429|1545|-3|882385518
37|68|5|880915902
180|729|5|877355598
405|197|3|885545167
250|687|-5|883263007
374|120|1|882158147
43|211|3|883955785
392|268|5|891037385
457|527|5|882553113
364|875|1|875931585
405|393|3|885547314
450|815|1|882396153
144|213|3|888105387
246|758|-5|884924813
346|550|3|886273914
73|59|5|888625980
344|73|1|884901371
387|1537|3|886480681
363|333|-5|891493634
268|284|1|875742407
467|1017|-3|879532403
271|107|-5|885848179
233|509|3|877663646
149|262|-5|883512623
43|278|1|884029259
130|343|3|881536273
304|294|3|884968415
438|321|5|879867960
9|276|3|886959423
397|302|5|889760703
73|135|5|888626371
330|118|5|876544582
457|1030|-3|882551134
256|98|5|882164696
449|224|3|879958758
426|527|1|879444550
105|324|3|889214245
468|926|-3|875280331
13|89|3|882139717
84|245|3|883449530
18|762|1|880132103
328|448|1|885046744
279|474|5|892173363
181|137|-3|878962465
145|259|1|875269871
102|667|1|888803002
213|214|5|878955816
106|1028|1|883876085
450|708|3|882397049
416|966|5|893212483
308|23|5|887737293
90|965|5|891383561
207|15|3|876198392
82|97|3|878769777
347|597|1|881652788
62|710|1|879375453
91|211|-3|891439208
119|52|1|890627339
222|183|3|878181535
355|358|3|879485523
99|815|-3|885679237
380|573|-5|885480737
160|405|1|876770441
273|315|3|891292846
116|193|3|876453681
299|289|1|877877323
130|305|3|886023938
437|166|3|880140398
422|1|1|875130063
452|27|5|885816916
64|405|1|889739288
328|595|1|885048500
94|525|5|891721439
70|405|1|884149117
457|164|3|882547645
380|529|1|885479235
423|355|1|891395020
431|323|1|877844559
62|9|3|879372182
90|617|3|891383835
339|269|5|891032379
121|792|1|891388250
458|191|5|886396192
267|566|1|878973047
181|294|-3|878961173
145|771|-3|888398867
179|893|-3|892151565
90|493|5|891383600
223|620|-3|891550253
315|461|3|879799457
363|258|1|891493603
11|750|5|891901629
293|549|1|888907166
77|133|-3|884752997
450|400|1|882468790
10|82|3|877886912
109|1060|3|880571661
466|308|-5|890282957
339|89|5|891033416
280|77|1|891702086
12|170|3|879959374
92|208|3|875656288
344|357|5|884814432
426|199|5|879442702
233|501|1|877663383
393|316|5|889554297
416|1478|-3|886319906
102|327|-3|884870872
426|651|3|879442702
90|52|5|891385522
439|242|5|882892424
328|177|1|885047099
393|99|1|889727536
405|1391|-5|885549789
405|1168|-5|885546725
256|583|5|882164603
90|127|3|891383561
17|117|1|885272724
360|10|5|880354624
435|729|-3|884133757
272|79|5|879455015
95|532|3|881011974
74|354|1|888333194
323|238|3|878740017
437|5|-3|880143663
363|557|-5|891496103
389|526|1|880087200
437|214|3|880141041
10|510|5|877892209
327|672|-3|887746328
249|114|5|879572314
312|1167|3|891699295
7|465|3|891353154
437|50|5|881000958
422|100|3|875129791
159|273|5|880485935
157|476|-5|886891173
64|168|5|889739243
233|603|3|880190566
28|11|3|881956144
445|291|-3|891200233
447|300|3|878854011
224|286|1|888081843
401|248|1|891032367
174|158|-3|886514921
83|64|5|887665422
345|381|3|884993505
59|845|5|888203579
355|242|3|879486529
393|161|3|887746883
378|768|3|880333598
276|98|5|874792663
404|342|1|883790750
259|179|3|877924028
169|211|5|891359200
301|607|3|882077176
32|508|3|883717581
405|949|5|885545702
381|89|5|892696426
174|433|5|886514757
367|769|1|876690077
322|64|5|887314148
79|582|5|891271806
435|216|1|884131118
312|71|3|891699599
186|243|-3|879024099
375|525|3|886621917
430|253|-5|877225484
412|508|3|879716962
399|228|-3|882347783
373|1113|-5|877099968
94|1118|3|891722482
2|277|3|888551174
378|724|1|880055520
6|536|3|883599400
268|391|1|876513897
468|461|3|875291570
158|20|3|880134261
379|203|3|880526100
4|300|5|892001445
207|841|1|876018501
432|250|-5|889415895
186|1016|5|879023643
194|491|1|879520916
81|1|3|876534949
148|432|5|877019698
416|202|3|876699334
38|112|5|892432751
195|47|5|876632643
343|463|3|876404793
378|231|1|880333327
399|364|3|882350813
426|848|3|879444117
456|448|1|881374586
299|204|3|889503112
200|58|3|884129301
257|324|5|879029543
399|67|1|882350899
75|413|-3|884050979
49|1066|-3|888067187
314|1229|-3|877891681
437|658|3|880141335
389|965|5|880087599
13|23|5|882139937
11|168|1|891904949
115|237|-3|881171075
345|196|5|884902317
37|89|3|880930072
332|106|3|887938687
276|258|5|874786337
422|358|-3|875129640
294|1079|-3|889242624
82|238|1|878769373
430|237|5|877225965
297|447|3|875239691
18|403|1|880132103
87|405|3|879875893
201|223|3|884113343
347|172|5|881653933
55|597|-3|878176134
308|31|1|887739472
373|215|3|877099211
320|95|1|884751418
437|283|-5|880141716
326|89|3|879875398
312|653|5|891698365
328|333|1|885044418
330|67|3|876547500
145|12|5|882182917
95|815|1|879193708
323|204|1|878739771
158|430|5|880135093
89|269|5|879461219
176|347|3|886047442
13|435|5|882141392
144|68|-3|888105665
139|296|3|879538218
182|257|1|885613117
7|584|3|891352093
82|588|5|878769917
94|318|5|891721191
65|378|5|879217032
301|474|3|882075803
313|768|1|891030367
345|1221|1|884993703
308|495|1|887740131
292|20|-3|881104760
293|26|1|888907015
460|257|-3|882912342
49|218|-3|888068651
437|485|3|880140854
246|250|3|884924327
402|245|-5|876266860
343|358|-5|876402493
416|168|5|893212929
442|591|1|883391221
349|20|5|879465642
334|111|1|891547445
243|14|1|879987239
267|29|1|878973426
458|318|3|886397771
109|1222|3|880579758
102|230|-3|888801232
416|85|1|893210246
194|485|1|879546498
269|928|-5|891451754
1|246|5|874965905
406|22|1|882480671
181|471|-3|878962919
269|425|5|891448345
201|773|3|884112627
411|451|3|892845634
328|383|1|885049880
333|300|3|891044389
442|22|-3|883390813
197|188|1|891409982
43|88|5|883955702
457|720|1|882550925
54|829|-3|880937311
37|550|3|880915902
210|411|1|887730931
11|370|1|891902880
151|627|-3|879542796
212|382|5|879303929
347|233|5|881654653
380|183|3|885478192
330|370|3|876545058
284|301|5|885329593
468|642|1|875291403
292|214|1|881105701
268|10|3|875306691
299|473|1|877878561
374|844|3|880394000
59|83|3|888204802
253|273|1|891628060
117|743|-5|881010401
215|270|1|891434683
223|929|1|891549975
452|506|1|875276081
91|520|3|891439414
367|53|3|876690076
301|42|3|882075743
406|127|3|879445430
246|38|-3|884923175
381|607|3|892696130
268|710|1|875309719
383|302|3|891192216
413|326|1|879969027
347|68|5|881654825
459|1060|-5|879563668
339|45|5|891033200
437|65|3|880140787
339|179|5|891032793
18|845|1|880131236
356|326|3|891406193
174|1074|3|886514529
286|768|1|889652968
264|204|5|886123472
255|829|-5|883216903
234|419|3|892334644
299|288|1|877618584
184|657|3|889908497
239|527|5|889178833
459|216|1|879566321
268|47|-5|875310645
373|195|3|877098487
257|1472|-3|880496943
327|147|-3|887820417
17|150|5|885272654
26|413|-3|891386049
2|282|3|888551922
141|756|1|884585363
271|495|5|885849052
417|431|3|879647431
204|242|5|892388935
265|237|5|875320462
144|24|3|888104541
363|444|3|891500406
22|187|5|878887680
246|444|3|884923715
13|550|3|882397741
380|614|1|885478845
194|642|-3|879527514
94|154|5|886008791
42|1|5|881105633
38|200|5|892432180
277|237|3|879544145
297|271|-3|881707810
343|175|5|876405045
262|974|1|879791447
330|1084|5|876544432
224|1058|1|888104219
430|547|-3|877226365
215|380|1|891436470
13|538|-5|884538448
38|69|5|892430486
334|174|3|891546992
450|495|3|882395052
299|345|3|884023998
233|71|5|876812281
262|1035|1|879794530
222|450|1|881060824
57|111|3|883697679
406|187|-3|879445897
385|111|-3|879440267
373|949|3|877100016
312|186|1|891699491
324|872|5|880575045
65|956|3|879216797
250|501|5|878090199
435|465|-3|884132515
308|648|3|887738509
472|401|3|875982727
216|122|5|881432488
417|139|1|879648707
435|929|-3|884133635
347|271|-5|881652191
373|414|1|877104259
239|318|-5|889178798
406|1008|3|879539909
160|844|1|876767822
339|637|3|891035647
145|554|1|875272245
328|273|1|885046134
348|831|3|886523913
416|501|5|893213918
334|1016|1|891545185
280|158|-3|891701764
374|254|1|880394000
387|403|1|886483099
269|707|-3|891449304
405|1580|-5|885549543
258|333|-3|885700811
456|662|3|881374710
87|132|5|879877930
113|268|3|875935609
453|356|-3|888205866
343|11|5|876405172
151|136|3|879524293
5|99|1|875721216
151|1286|5|879524173
150|151|3|878746824
89|875|1|879441160
299|185|1|878192039
221|568|3|875246398
219|269|5|889386655
407|432|3|875552685
222|636|3|878184055
189|131|3|893265710
239|91|3|889180487
465|202|3|883531487
43|283|-3|883955415
326|613|5|879874860
458|387|3|886398246
378|295|1|886614274
160|640|1|876860808
11|70|3|891904573
472|11|5|892790676
252|14|3|891456876
125|364|1|892839191
425|324|1|878737657
200|99|5|884128858
73|650|1|888626152
450|382|1|882377479
349|120|1|879466334
145|150|5|875270655
13|669|-5|882397067
405|1268|-5|885546636
116|1013|1|876453222
277|844|3|879543528
174|722|3|886513896
363|568|-3|891495070
106|210|3|881450810
13|475|1|881515113
407|144|1|876338453
420|137|3|891357104
307|210|-3|877123746
70|181|3|884064416
276|451|1|874792216
405|999|-5|885547557
346|92|3|886274124
13|889|1|892015236
6|21|1|883600152
459|134|1|879564941
343|169|5|876405172
87|791|-3|879877280
130|249|5|876250746
18|6|5|880130764
234|745|3|892333573
181|931|-5|878963205
456|210|1|881374849
76|769|-5|882607018
379|127|5|880524811
379|517|3|888044628
406|69|3|879446748
346|302|1|877231140
432|118|3|889416608
376|197|3|879454598
151|462|3|879524088
450|518|3|882374134
219|382|5|889451412
280|1066|3|891701928
406|825|3|879540275
117|977|1|881009738
437|501|3|880143315
461|302|1|885355646
387|114|5|886484336
144|524|5|888105081
249|1039|5|879572725
405|308|-5|885549942
15|409|1|879456324
289|151|-3|876790499
64|847|1|879365558
158|797|1|880134701
334|271|1|891544340
298|471|3|884125847
463|1132|-5|889937778
113|323|3|875325377
383|237|3|891192836
94|11|5|885870231
339|461|5|891033226
256|89|5|882164525
399|413|-3|882340900
379|528|5|881996665
402|511|5|876266775
223|295|1|891549410
90|889|1|891382731
89|13|-3|879441672
42|387|1|881108760
272|211|5|879454845
346|394|3|874949116
176|111|3|886048040
450|110|3|882469250
450|1203|1|882373723
159|595|5|880486009
174|846|5|886433996
87|216|5|879876448
270|183|5|876955938
85|190|3|879453845
282|689|-3|881703044
374|291|1|885107905
342|111|1|875318267
286|381|5|877532965
339|447|3|891034923
314|946|5|877888527
472|193|5|875981789
244|471|-5|880606874
224|28|3|888082468
358|918|-5|892731254
234|23|3|892334368
269|148|-5|891446443
60|593|5|883326185
37|27|3|880915942
393|317|3|889554707
117|33|3|881011697
200|188|3|884129160
232|209|1|888549563
130|1046|3|880396831
110|315|3|886987726
110|173|-5|886988909
399|746|5|882342158
321|1331|3|879439017
181|1363|-5|878962279
357|1|5|878951216
406|183|5|882480567
322|234|3|887313893
290|1079|-3|880732771
430|234|3|877226323
159|24|5|880989865
428|750|5|885943651
286|1280|5|884069544
194|403|-3|879527725
145|242|5|875269755
457|58|3|882397177
369|168|1|889428494
454|144|3|888266643
417|1028|1|879646785
94|739|-3|891723156
42|371|3|881108760
390|515|3|879694259
11|274|1|891906510
286|125|3|876521650
200|679|3|884129920
398|167|1|875735638
222|407|-3|883816411
435|597|1|884133284
326|170|-3|879874897
119|591|3|886177235
410|313|5|888627137
221|64|5|875245350
442|834|-3|883389337
115|596|-5|881170663
435|204|1|884132366
18|378|1|880131804
449|212|5|880410624
193|246|1|890859402
389|47|3|880086971
429|208|3|882384772
311|202|3|884364694
472|877|1|892789947
378|401|3|880332347
130|1039|3|875216420
99|28|1|885680578
145|820|-3|885557732
272|746|1|879454797
62|250|5|879372455
452|276|-5|885490917
381|631|3|892696654
373|421|3|877105563
96|187|5|884402791
350|204|3|882346161
425|177|1|878738290
26|1|1|891350625
452|201|-5|875875685
399|41|-3|882348876
90|162|5|891385190
30|242|5|885941156
422|270|1|878058917
286|186|5|877534903
380|31|-5|885479730
64|81|3|889739460
181|991|-5|878961814
41|474|5|890687066
365|762|3|891304300
233|584|3|877663548
280|118|-3|891701027
92|456|-3|888469668
42|1047|3|881106419
452|89|5|875263413
154|474|5|879138783
42|427|3|881107773
121|124|5|891388063
291|1073|5|874834701
393|842|3|889729212
144|1138|3|888104684
102|778|1|892991448
223|476|1|891550349
286|47|3|877532419
348|412|-3|886523560
188|568|3|875072583
346|22|5|874948059
98|629|5|880499111
162|1011|3|877636370
85|385|1|879455021
459|358|-3|879561783
92|167|1|875656557
108|304|1|879879662
327|132|5|887820828
309|331|5|877370356
23|95|3|874786220
43|742|5|883955650
450|710|1|882468931
234|1203|3|892079910
108|718|3|879879985
343|66|1|876406421
305|963|3|886322635
314|762|3|877886443
319|340|1|879975481
345|1053|1|884993903
437|710|3|880140822
225|1203|5|879540778
401|71|-3|891033549
472|258|5|892790953
312|633|5|891698951
194|31|1|879549793
450|660|3|887660762
64|209|5|889737654
65|65|1|879216672
59|963|5|888204757
447|9|-3|878854195
11|423|5|891904174
256|38|3|882164927
85|195|1|882995132
471|95|3|889827822
407|1118|3|876340043
383|427|5|891192748
214|752|-3|891542578
145|209|3|882181659
389|475|5|879915780
463|455|1|877385457
405|1384|-5|885549746
177|154|3|880130600
456|274|1|881371977
174|388|-5|886515335
224|280|3|888104353
244|410|3|880606593
223|1291|1|891550431
234|22|3|892334644
393|497|3|889555021
315|382|3|879821089
450|152|5|882395052
406|7|3|879445684
414|678|-5|884999066
334|213|3|891546373
158|173|5|880134913
397|288|3|882839517
457|385|3|882392950
178|123|3|882824325
474|8|5|887925497
472|168|5|892791062
417|422|1|879648212
416|549|3|886316922
137|181|5|881433015
230|71|5|880484911
295|720|3|879518801
216|475|5|880232768
433|682|-3|880585431
216|188|5|880245075
280|699|3|891700341
234|1200|1|892333865
24|127|5|875323879
281|288|3|881200264
45|823|3|881014785
13|51|1|882399419
334|500|1|891547334
471|140|5|889827918
271|193|5|885848475
432|871|-3|889416456
303|156|5|879466771
436|787|5|887770640
327|1|3|887745622
307|286|1|881965984
290|139|-3|880475420
94|274|3|891722511
236|659|1|890116599
405|53|-3|885548137
295|386|3|879519308
149|326|1|883512856
450|304|3|882216108
351|751|3|883356614
411|770|3|892845634
335|313|1|891566808
416|10|1|876698364
324|288|5|880575002
151|483|5|879524244
334|347|1|891547445
269|469|3|891448072
95|415|1|888956582
336|790|-3|877758187
95|1231|-5|880572787
131|124|5|883681313
175|100|-3|877107712
472|449|5|875982967
336|401|-5|877757133
109|179|3|880577961
407|382|1|876342706
309|1025|5|877370356
466|354|-3|890282795
136|286|5|882693234
294|122|1|889242661
378|174|3|880045651
342|727|1|875320082
450|520|5|887136083
410|289|-5|888626819
7|499|3|891351472
169|213|5|891359354
138|13|3|879023345
405|753|-5|885549464
450|604|3|882373231
398|993|1|875653043
327|506|1|887744513
222|623|-3|878183985
405|693|-3|885546154
303|872|1|879466018
447|206|3|878856209
66|24|1|883601582
436|215|3|887770457
334|429|3|891546299
293|582|3|888906536
119|597|3|874775465
271|130|-5|885848218
105|288|3|889214335
405|1530|-5|885546835
42|290|1|881106072
429|636|1|882386027
345|568|3|884993047
331|223|3|877196173
207|660|3|877847100
255|200|1|883216544
87|321|-3|879876813
174|742|3|886434087
194|154|1|879546305
13|329|-3|886952246
145|407|-3|888398400
201|53|1|884114713
337|222|5|875185319
334|239|1|891546914
465|114|3|883530190
1|22|3|875072404
363|290|1|891496753
435|1039|3|884132755
223|1009|-5|891549475
119|50|5|874774718
367|406|3|876689878
10|216|3|877889333
308|597|1|887738933
189|423|5|893265796
276|153|3|874791667
303|321|1|879466065
152|1054|-5|880149643
455|738|1|879112238
308|712|3|887740833
456|187|3|881372911
98|523|5|880498967
416|106|1|876697913
5|21|1|875635327
1|21|-5|878542772
407|510|3|875046752
453|1157|-3|888206576
314|278|5|877886888
403|546|1|879786221
227|322|1|881518461
110|1231|-3|886988664
44|946|1|878347847
391|678|-3|877398704
291|685|5|874834254
125|748|1|892835778
394|383|-3|881059704
297|17|1|875240201
150|324|3|878746225
63|929|1|875747955
13|804|-3|882141997
450|642|3|882397939
474|602|1|887926436
215|229|1|891436469
75|301|3|884051510
370|294|-5|879434229
167|1308|-5|892738307
178|2|3|882827375
177|421|1|880130881
288|22|5|886374286
145|1288|3|888398197
269|1148|3|891447062
459|357|3|879564308
274|71|3|878946612
177|343|1|882141885
374|135|3|882159077
456|1248|1|881374767
269|1479|-3|891451111
159|832|1|880557864
460|744|1|882912261
83|2|3|881971771
373|527|3|877103846
442|184|-3|883390083
194|456|-5|879544303
13|4|5|882141306
87|230|5|879875818
436|98|3|887769280
412|526|3|879717572
7|617|5|891354588
138|435|5|879024232
145|1047|1|875270764
405|462|-3|885549506
327|88|-3|887819194
407|56|5|875042569
42|15|3|881105633
85|654|3|879454272
417|449|1|880952674
21|551|1|874951898
7|219|-5|892131924
168|125|3|884287731
90|303|3|891382193
110|96|3|886988449
276|380|1|874791383
406|515|-3|879445378
429|1285|1|882386485
437|663|5|880141084
264|192|3|886122099
144|20|3|888104559
295|238|3|879517136
145|673|3|875272299
334|131|3|891547744
386|1016|3|877654961
346|572|5|875266600
389|568|1|880087782
280|1133|1|891700242
455|724|1|879111500
222|540|1|878184087
24|249|3|875246216
279|594|-5|891209021
444|916|1|891979403
215|523|3|891435060
193|187|3|890860351
318|1120|1|884495206
200|1|5|876042340
447|760|3|878854838
244|451|3|880608112
144|470|-3|888105993
59|51|5|888206095
295|420|3|879518233
23|408|5|874784538
374|71|5|880396292
317|313|3|891446208
367|561|3|876690048
198|187|3|884207239
188|1263|1|875071891
267|33|5|878972650
201|448|1|884112581
198|979|5|884206748
151|98|3|879524088
342|663|3|875320297
407|416|1|876348957
99|64|5|885680578
405|1119|1|885545306
407|371|-3|875116964
128|622|3|879968332
178|197|-3|882826720
405|77|-5|885546248
472|826|1|883904224
299|264|-3|877877290
457|156|5|882397095
108|222|-3|879879720
394|561|3|881060177
95|520|3|879197970
291|825|3|874833983
303|953|1|879485016
450|494|1|882373385
222|89|5|878181739
363|428|5|891495742
397|95|3|885349999
21|123|3|874951382
184|736|1|889911633
324|255|3|880575449
75|225|-3|884050940
389|604|3|879991387
130|132|5|875802006
276|197|5|874787549
64|313|3|889736971
27|50|1|891542897
456|979|1|881371694
340|588|5|884991369
135|173|3|879857723
125|211|1|879455184
403|925|3|879790468
290|15|3|880474494
166|751|3|886397665
417|692|3|879648132
423|333|1|891394747
21|767|-5|874951314
59|919|3|888203018
352|273|-3|884290328
363|137|5|891495742
288|180|5|886373474
405|946|-3|885548836
406|633|5|882461684
235|194|5|889655232
340|486|3|884991083
145|558|-3|877343121
109|231|1|880582976
181|1339|-5|878962086
417|1014|3|879646785
11|433|3|891905003
426|428|-3|879444081
117|748|1|880124378
312|89|5|891698832
416|258|5|893213549
410|538|1|888626710
305|96|1|886324172
95|127|3|879195062
383|639|3|891193181
452|121|5|885816916
295|965|3|879517271
383|135|5|891193042
236|504|1|890118075
373|155|3|877107235
85|150|1|890255432
406|692|1|880131792
225|566|3|879540678
465|216|1|883531284
305|628|3|886324661
265|1197|-3|875320542
160|169|3|876862077
308|235|1|887739800
106|274|1|883876146
469|513|5|879523891
246|210|1|884921319
305|12|5|886322930
342|123|5|874984832
233|506|5|877663337
300|456|3|875650267
26|300|3|891347537
200|515|5|884129381
311|185|-3|884366617
11|749|5|891901797
5|427|1|875721167
329|197|3|891656429
105|270|5|889214245
329|705|1|891656347
1|179|1|875072370
298|183|1|884182600
460|275|1|882912261
403|148|5|879786351
425|678|-5|878737593
21|453|-3|874951797
360|1197|1|880355177
464|289|3|878354626
56|151|3|892910207
460|20|3|882912469
378|49|1|880332480
324|123|3|880575714
110|69|3|886987860
320|92|5|884749306
334|430|3|891546206
366|559|5|888858078
331|1141|1|877196504
239|484|5|889179095
59|435|5|888204553
197|232|3|891410082
330|252|3|876544734
405|175|-5|885546069
334|582|5|891547235
442|230|1|883390466
312|863|5|891698695
230|621|-3|880485380
435|587|1|884132403
90|632|5|891384113
59|612|1|888206161
416|928|1|878879391
450|211|5|882373865
313|624|3|891030261
10|211|5|877889130
342|248|1|874984455
223|95|5|891550649
249|1012|1|879571998
383|272|1|891192158
469|855|3|879524302
90|474|5|891383599
466|181|3|890284857
128|193|1|879967249
288|223|1|886374497
198|173|3|884207492
347|403|5|881654386
280|546|3|891702252
385|616|3|884119121
125|728|1|892838425
203|475|1|880434318
49|91|5|888066979
347|820|-3|881653340
319|307|3|879975504
10|531|5|877886911
422|448|3|879744085
311|306|3|884363791
406|30|3|879793235
380|161|-3|885480046
244|32|-3|880605514
379|9|3|880524886
406|735|1|884630554
416|288|5|893213796
327|959|5|887819161
201|188|3|884112201
472|1011|3|875979187
255|831|3|883216902
275|294|3|876197443
437|479|5|880141335
213|502|5|878956263
271|239|1|885849419
326|136|3|879874933
339|675|3|891034810
63|258|1|875746809
222|772|-3|878181906
92|122|1|875907535
243|7|1|879987362
145|452|1|882182762
345|117|3|884991220
303|222|1|879468414
474|410|-3|887915645
275|50|3|876198296
21|263|-5|874951040
37|127|3|880930071
299|19|-5|877877434
450|847|3|882376188
38|681|5|892429065
425|690|-5|890346866
104|1012|3|888465708
303|678|-5|879544946
354|7|3|891216607
99|342|-5|885678348
454|705|1|881959818
126|272|1|887853469
379|187|5|880525031
311|216|5|884364502
385|603|5|880869422
405|669|-5|885548435
295|729|3|879518018
59|404|1|888205463
269|517|3|891449189
224|556|-5|888103942
457|285|5|882393648
476|715|3|883364745
425|53|3|878738596
222|769|-3|881060608
91|568|-3|891439018
327|508|-3|887744064
62|188|1|879373638
398|4|-3|875723337
141|282|5|884585642
389|64|3|880087151
419|488|5|879435722
343|427|5|876405820
125|56|-5|879454345
181|235|-5|878963168
380|134|1|885478583
312|276|3|891699010
343|174|5|876404464
385|1524|5|879445662
457|758|-3|882551135
13|96|3|882140104
399|684|1|882344269
389|712|1|881384338
344|7|3|884814668
407|313|3|893076947
395|338|3|883762733
429|747|1|882386071
418|344|-5|891282521
373|660|3|877105075
378|1523|-3|880334067
307|83|5|877120874
234|285|3|891227771
389|50|5|879915780
458|530|3|886396005
435|171|5|884131967
60|618|1|883327113
87|789|1|879876610
328|620|1|885048861
402|222|3|876266948
391|510|5|877399066
267|944|1|878973179
408|300|1|889679857
472|233|3|875981759
403|181|3|879785916
271|756|-3|885848218
7|216|3|891350900
246|25|1|884922383
139|740|-3|879538254
389|558|3|879991242
190|354|3|891033606
257|269|1|879029516
409|429|5|881107817
402|32|1|876267235
201|435|3|884112201
452|186|-5|875875499
407|173|5|875043948
412|117|3|879717177
92|153|3|875653605
339|403|1|891034510
416|652|3|876699526
326|208|1|879875534
202|258|3|879726342
13|838|-5|882397742
474|480|5|887925186
246|420|1|884922272
122|673|1|879270511
276|591|1|874786632
221|385|3|875245948
75|235|3|884050502
69|123|3|882126125
218|173|1|877488316
186|79|5|879023460
445|121|-5|891200233
299|692|3|877880915
180|778|-3|877128388
42|469|3|881109324
13|559|-5|882396913
233|483|5|876021170
79|306|5|891271792
445|246|-5|891199682
94|381|3|886008764
380|414|-3|885480046
450|559|1|882376446
417|550|1|879649178
138|187|5|879024043
141|335|-5|886447735
184|221|5|889907838
88|308|3|891037396
474|68|1|887926804
405|142|-5|885549004
405|559|5|885548330
69|235|1|882126048
385|81|1|879442028
233|828|3|875508169
131|276|5|883681723
294|1088|-5|889243393
116|346|3|886310197
476|792|3|883365019
478|143|5|889396797
429|282|1|882386983
268|195|3|875309719
373|778|5|877105529
328|748|1|885045245
411|186|5|892845605
407|69|3|875042569
303|720|-3|879468375
358|382|-3|891269913
286|411|-3|876522133
378|778|1|880056073
216|221|3|881432501
474|736|1|887927509
328|326|3|885044607
402|96|5|876267234
265|323|1|875320112
279|1485|3|878262195
201|76|3|884140709
399|546|-3|882341383
22|53|1|878888107
327|874|1|887737629
473|273|5|878157329
159|588|-3|884027316
176|246|5|886047994
176|343|-3|886047595
291|9|5|874805804
18|654|3|880130110
244|92|3|880602478
421|657|3|892241422
178|202|5|882826782
339|91|5|891034282
268|241|1|875310603
454|286|1|881958782
118|180|5|875385136
278|882|1|891295007
42|679|-3|881108548
313|684|3|891017088
40|269|-5|889041283
202|423|1|879727116
458|178|3|886398187
474|1014|1|887916567
450|1446|3|882812558
119|813|3|874774956
463|250|3|889935953
279|229|3|889326161
423|1011|1|891395547
466|188|1|890284766
474|528|5|887923924
259|185|3|874724781
49|1080|3|888066734
200|495|1|884129092
26|316|1|891349122
321|61|5|879441128
463|950|1|877385590
157|255|1|886889876
5|451|-5|875636571
249|283|5|879572600
262|7|3|879790603
453|73|3|888206132
49|561|-3|888067460
291|420|3|875086991
